X,Y,OBJECTID,ASSET_ADDR,ASSET_NAME,OPA_ADDR,SITE_NAME,SITE_CODE,SHAREBLDG_ASSETID,ASSET_ID,SHAREBLDG_NOTE,ASSET_GROUP1,ASSET_GROUP2,ASSET_TYPE,ASSET_SUBTYPE1,ASSET_SUBTYPE2,BUILDINGID,SECONDARYSITE_ID,PRIMARYSITE_ID,ASSET_SUBT1_DESC,CITYOWNED,CITYUSE_DESC,OCCUPANT,MAINTAINEDBY,OPA_ID,OPA_OWNER,SITE_ACRES,SERVING_TYPE,EDITNOTE1,EDITDATE,EDITSOURCE,EDITOR,NOT_PUBLIC,STATUS
-75.17602988,40.03406782,1718,68-76 W CHELTEN AVE,Regional Library Northwest - J Coleman,68-76 W CHELTEN AVE,Regional Library Northwest - J Coleman,52111E,,1138,,A8,,B1,C28,,1104852,,10428575,Library Regional,Y,Owned,LIBRARY,LIBRARY,785099700,CITY OF PHILA,0.295845,C,,2012/05/15 00:00:00+00,Dept per MDO request,mw,N,A
-75.2025113,40.07352052,1719,HARTWELL & GERMANTOWN NEC,Buckley Park,,Buckley Park,16138E,,1316,,A11,A11.2,B3,C36,,,,4070,Neighborhood Park,Y,Owned,Public use,PPR,,,0.173087,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1920499,40.03473496,1720,6331 WISSAHICKON AVE,Jacob Kelter House,6331 WISSAHICKON AVE,Clifford Park,17208E,,1072,,A11,,B1,C21,,1089014,,4455,Historic House\Site,Y,Owned,PPR,PPR,784484650,FAIRMOUNT PARK COMM,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.14574601,40.01809812,1721,4101 OLD YORK RD,Hunting Park Basketball Court 2,4101 OLD YORK RD,Hunting Park,,,2346,,A11,A11.3,B2,C4,,,,4234,Basketball Court,Y,Owned,Public use,PPR,785372000,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.14302432,39.94442641,1722,DELAWARE AVE AND SPRUCE ST,I-95 Park Utilities Bldg 6,,Foglietta Plaza,,,1420,,A11,,B1,C17,,,0160,4235,Garage\Maintenance Building,Y,Owned,PPR,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.21949484,39.98494253,1723,5050 S GEORGES HILL DR,South Georges Hill Restrooms,,West Fairmount Park,17289E,,1289,,A11,,B1,C55,,1539697,,4440,Restrooms,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-74.99176572,40.06784033,1724,3694 CHESTERFIELD RD,Mitchell Thomas Playground Building,3694 CHESTERFIELD RD,Mitchell Playground,16432E,,81,,A11,A11.3,B1,C49,,1252898,,4303,Recreation Building,Y,Owned,PPR,PPR,786070000,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.28169401,39.97726674,1725,7800 CITY AVE,Carroll Park Cobbs Creek,,Cobbs Creek Park,,,3098,,A11,A11.2,B3,C79,D13,,,4106,Watershed\Conservation Park,Y,Owned,PPR,PPR,,,31.372518,C,Outside City limits,2015/09/27 00:00:00+00,PPR Data,nf,N,A
-75.27710682,39.97556097,1726,7800 CITY AVE,Cobbs Creek Golf Course Shelter 2,7800 CITY AVE,Cobbs Creek Golf Course & Driving Range,,,1460,,A11,,B1,C40,,1462512,0133,4106,Pavilion\Shelter,Y,Owned,Public use,PPR,783096700,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.10699147,39.9822648,1727,3000 EDGEMONT ST,Stokely Playground,3000 EDGEMONT ST,Stokely Playground,,,1959,,A11,A11.3,B3,C50,D11,,,4403,Recreation Center,Y,Owned,Public use,PPR,786116400,CITY OF PHILA,0.849415,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.07075088,40.03872246,1728,1601 HELLERMAN ST,Max Myers Playground Basketball Court,1601 HELLERMAN ST,Max Myers Playground,,,2472,,A11,A11.3,B2,C4,,,,4291,Basketball Court,Y,Owned,Public use,PPR,786186150,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.06863084,40.07306759,1729,1140 SOLLY AVE,Solly Stables Building 3,,Solly Stables,,,3020,,A11,,B1,C5,,1225102,,,Barn\Stables,Y,Owned,PPR,PPR,,,0.04039999,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.21009846,39.9833513,1730,BELMONT AVE AND NORTH HORTICULTURAL DR,Greek Goat,,"West Fairmount Park, Horticulture Center (interior)",,,3308,,A11,,B4,C64,,1505837,0173,4440,Statue\Monument,Y,Owned,Public use,PPR,,,,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.21176155,39.99357086,1731,4200 CHAMOUNIX DR,Sheepbarn Shed,,West Fairmount Park,,,2870,,A11,,B4,C65,,,,4440,Shed,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.16492726,39.99486376,1732,2020-50 W LEHIGH AVE,Cecil B. Moore Recreation Center Athletic Track,2020-50 W LEHIGH AVE,Cecil B Moore Recreation Center,,,2090,,A11,A11.3,B2,C68,,,,4368,Athletic Track,Y,Owned,Public use,PPR,785314600,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.14138572,39.93734701,1733,761 S CHRIS COLUMBUS BLVD,Pier 36,761 S CHRIS COLUMBUS BLVD,Pier 36 - Sterling Heliport,,,1663,,A17,,B6,C83,,,,1095865,Helipad,Y,Lessor,DRWC,DRWC,884354100,CITY OF PHILA,1.14694678,M,Confirmation Forkin DRWC 4/16/12,2012/05/02 00:00:00+00,DRWC,MW,N,A
-75.13097746,39.96870692,1734,1101 MARLBOROUGH ST,Marlborough Street,1101 MARLBOROUGH ST,Marlborough Street,16410E,,690,,A11,A11.2,B3,C31,,,,10152451,Breezeway\Island\Managed Open Space,Y,Owned,Public use,PPR,181062501,CITY OF PHILA,0.03372399,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-74.9924604,40.05439898,1735,4800 GRANT AVE,Fleuher Park Maintenance Building,4800 GRANT AVE,Fluehr Park,17231E,,1093,,A11,,B1,C17,,1299109,,4166,Garage\Maintenance Building,Y,Owned,PPR,PPR,786166100,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-74.99186449,40.05573493,1736,4800 GRANT AVE,Fluehr Park Shrine,4800 GRANT AVE,Fluehr Park,,,3252,,A11,,B4,C64,,,,4166,Statue\Monument,Y,Owned,Public use,PPR,786166100,CITY OF PHILA,61.501691,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-74.99069458,40.06759182,1737,3694 CHESTERFIELD RD,Mitchell Playground Athletic Field,3694 CHESTERFIELD RD,Mitchell Playground,,,2505,,A11,A11.3,B3,C87,,,,4303,Baseball Field,Y,Owned,Public use,PPR,786070000,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.26571245,39.96715011,1738,7900 LANSDOWNE AVE,Cobbs Creek Golf Course Car Barn,,Cobbs Creek Golf Course & Driving Range,,,1433,,A11,,B1,C5,,1501707,0133,4106,Barn\Stables,Y,Owned,PPR,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.14585427,39.93496204,1739,101-31 CARPENTER ST,Shot Tower Playground,101-31 CARPENTER ST,Shot Tower Playground,16553E,,969,,A11,A11.3,B3,C50,D18,,,4387,Recreation Center,Y,Owned,Public use,PPR,781041800,CITY OF PHILA,1.44586098,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.25925908,39.97445528,1740,7000 HAVERFORD AVE,Public Property's Zone 10 Headquarters,,Public Property's Zone 10 Headquarters,,,3009,,A15,,B1,C34,,,,4106,Multi-Use\Office Building,Y,Owned,DPP,DPP,,,,M,,2013/03/28 00:00:00+00,DPP,,N,A
-75.24751761,39.94551573,1741,6300 SPRUCE ST,61st & Baltimore Ave Playground Field,6300 SPRUCE ST,61st & Baltimore Ave Playground,,,2131,,A11,A11.3,B3,C87,,,0102,4106,Baseball Field,Y,Owned,Public use,PPR,783500200,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.19315107,39.93345551,1742,1600 S 29TH ST,Lanier Playground Tennis Court,1600 S 29TH ST,Lanier Playground,,,2412,,A11,A11.3,B2,C67,,,,4261,Tennis Court,Y,Owned,Public use,PPR,782836000,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.18011838,39.91958978,1743,1935 SHUNK ST,Library Branch - Donatucci,1935 SHUNK ST,Library Branch - Donatucci,52031E,,451,,A8,,B1,C25,,1367334,,1054846,Library Branch,Y,Owned,LIBRARY,City Trusts,773744000,THE TRUSTEES OF THE,0.527112,C,Leased $8663/yr,2015/10/19 00:00:00+00,Library,nf,N,A
-75.15086507,39.98953541,1744,2400 N 11TH ST,Fotteral Square,2400 N 11TH ST,Fotteral Square,16270E,,1184,,A11,A11.2,B3,C61,,,,4169,Square\Plaza,Y,Owned,Public use,PPR,371193501,CITY OF PHILA,5.07271909,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.22466848,40.03993022,380,6666 RIDGE AVE,Police 5th District,6630 RIDGE AVE,Police 5th District & Fire Ladder 30,11005E,,705,,A13,A13.2,B1,C43,,1083549,,10290162,Police Station,Y,Owned,POLICE,DPP,784378300,CITY OF PHILA,1.40999996,C,,2012/06/01 00:00:00+00,Dept per MDO request. PICA 2007 sqft,mw,N,A
-75.14875395,39.97862951,1746,800 W MONTGOMERY AVE,PGW Headquarters 1,800-16 W MONTGOMERY AVE,PGW Headquarters,,,3407,,A15,,B1,C34,,1004476,,10265836,Mutil-Use\Office Building,Y,Owned,PGW,PGW,781293900,CITY OF PHILADELPHIA,1.2777778,M,,2016/04/01 00:00:00+00,Globespotter,nf,N,A
-75.0996979,39.981437,1747,2855 E ALLEGHENY AVE,Monkiewicz Playground Tennis Court 2,2855 E ALLEGHENY AVE,Monkiewicz Playground,,,2516,,A11,A11.3,B2,C67,,,,4305,Tennis Court,Y,Owned,Public use,PPR,451008715,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.10014339,39.98888984,1748,2520 E ONTARIO ST,Fire Engine 28,2520 E ONTARIO ST,Fire Engine 28 & Fuel Site 349,13028E,,1199,,A13,A13.1,B1,C14,,1032414,,10505664,Fire Station,Y,Owned,FIRE,DPP,786351000,CITY OF PHILA,0.35126262,C,,2012/06/06 00:00:00+00,Dept per MDO request. PICA 2007 sqft,mw,N,A
-75.08907121,40.00994772,1749,4257 FRANKFORD AVE,Memorial PAL Frankford,4257 FRANKFORD AVE,Memorial PAL Frankford,11171E,,17,,A11,A11.3,B3,C51,D18,1308731,,10129360,Recreation Other,Y,Owned,POLICE,DPP,786150000,CITY OF PHILA,0.18,C,Police Athletic League,2012/09/27 00:00:00+00,Dept per MDO request. PICA 2007 sqft,mw,N,A
-75.16376702,40.05286121,1750,6000 STENTON AVE,Awbury Recreation Center Tennis Court,6000 STENTON AVE,Awbury Park & Rec Center,,,2036,,A11,A11.3,B2,C67,,,,4037,Tennis Court,Y,Owned,Public use,PPR,784421900,SCHOOL DISTRICT OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.15870744,39.94124334,1751,700 S 9TH ST,Palumbo Recreation Center Building,700 S 9TH ST,Palumbo Recreation Center,16476E,,973,,A11,A11.3,B1,C49,,1516959,,4339,Recreation Building,Y,Owned,PPR,PPR,781608700,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.02438167,40.04855412,1752,3300 SOLLY AVE,Ramp Playground Athletic Field 1,3300 SOLLY AVE,Ramp Playground,,,2605,,A11,A11.3,B3,C3,,,,4366,Athletic Field\Soccer Field,Y,Owned,Public use,PPR,786497900,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.012103,40.05624944,1753,9152 ACADEMY RD,Holme School Playground Building,9152 ACADEMY RD,Holme Playground ,16337E,,29,,A11,A11.3,B1,C49,,1297464,,4227,Recreation Building,N,Lessee,PSD,PPR,786002100,SCHOOL DISTRICT OF PHILA,,C,PPR use agreement,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.0114343,40.05628419,1754,9152 ACADEMY RD,Holme Playground Basketball Courts,9152 ACADEMY RD,Holme Playground ,,,2937,,A11,A11.3,B2,C4,,,,4227,Basketball Court,Y,Owned,Public use,PPR,786002100,SCHOOL DISTRICT OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-74.9980124,40.05874935,1755,9550 FRANKFORD AVE,Torresdale Playground Play Equipment,9550 FRANKFORD AVE,Torresdale Playground,,,2709,,A11,A11.3,B2,C42,,,,4415,Playground Equipment,Y,Owned,Public use,PPR,786153150,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.24961308,39.97062703,1756,446-64 N 65TH ST,Library Branch - Haddington,446-64 N 65TH ST,Library Branch - Haddington,52014E,,381,,A8,,B1,C25,,1434091,,10115636,Library Branch,Y,Owned,LIBRARY,LIBRARY,783798400,CITY OF PHILA,0.52180898,C,,2015/10/19 00:00:00+00,Library,nf,N,A
-75.09238239,40.06694968,1757,401 COTTMAN AVE,Burholme Golf Garage,7370 CENTRAL AVE,Burholme Driving Range,,,1574,,A11,,B1,C17,,1236305,,10478090,Garage\Maintenance Building,Y,Owned,PPR,PPR,786068900,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.06739674,39.99909491,1758,4625 RICHMOND ST,Bridesburg Recreation Center Fields,4625 RICHMOND ST,Bridesburg Recreation Center,,,2064,,A11,A11.3,B3,C87,,, ,4068,Baseball Field,Y,Owned,Public use,PPR,786457700,CITY OF PHILA-PARK,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.0539074,40.02548663,1759,4301 LEVICK ST,Roosevelt Playground Athletic Field,4301 LEVICK ST,Roosevelt Playground,,,2619,,A11,A11.3,B3,C87,,,,4373,Baseball Field,Y,Owned,Public use,PPR,786305000,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.15565504,40.03568615,1760,1901 LINDLEY AVE,American War Mother and Her Sons,1901 LINDLEY AVE,Wister's  Woods,,,3203,,A11,,B4,C64,,,,10597290,Statue\Monument,Y,Owned,Public use,PPR,785317600,CITY OF PHILA,51.567802,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.12329088,39.98351542,1761,2150-72 E HUNTINGDON ST,"Black, Coyle & Mcbride Playground Street Hockey Court",2150-72 E HUNTINGDON ST,"Black, Coyle & Mcbride Playground",,,2061,,A11,A11.3,B2,C88,,,,10370893,Street Hockey Court\Rink,Y,Owned,Public use,PPR,786214800,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.02619427,40.10777076,1762,10153-99 BUSTLETON AVE,Library Branch - Bustleton Avenue,10153-99 BUSTLETON AVE,Library Branch - Bustleton Avenue,52004E,,210,,A8,,B1,C25,,1385987,,10526935,Library Branch,Y,Owned,LIBRARY,LIBRARY,786056200,SCHOOL DISTRICT OF PHILA,30.16156959,C,,2012/05/15 00:00:00+00,Dept per MDO request,mw,N,A
-75.1669077,39.95405729,1763,1601 JOHN F KENNEDY BLVD,Suburban Station Transit Concourse,1601 JOHN F KENNEDY BLVD,Suburban Station Transit Concourse,20353E,,2967,,A17,,B4,C71,,1511074,,10445634,Transit Station,N,Lessee,"SEPTA, City",,883339500,ONE PENN ASSOCIATES L P,,C,Other Publicly Owned,2012/09/11 00:00:00+00,PPR Data,mw,N,A
-75.16992025,39.95741488,1764,200 N 18TH ST,East Triangle,200 N 18TH ST,Benjamin Franklin Parkway,,,3124,,A11,A11.2,B3,C30,,,0146,4058,Linear Park\Parkway,Y,Owned,PPR,PPR,782697700,CITY OF PHILA,0.19432,C,,2015/09/27 00:00:00+00,PPR Data,nf,N,A
-75.16123227,40.00638181,1765,1927-41 W ONTARIO ST,Jerome Brown Playground Play Equipment,1927-41 W ONTARIO ST,Jerome Brown Playground,,,2384,,A11,A11.3,B2,C42,,,,4242,Playground Equipment,Y,Owned,Public use,PPR,785374800,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.14129882,39.97760915,1766,1745 N 4TH ST,1745 N 4th Street,1733-49 N 4TH ST,1745 N 4th Street,,,3401,,A10,,B1,C81,,1016423,,10241249,Other,Y,Lessor,Achievement Through Counseling,,777019100,CITY OF PHILA,0.32001837,M,,2016/01/11 00:00:00+00,DPP Leases,nf,N,A
-75.13932119,39.91489737,1767,2501 S WECCACOE AVE,Police Auto Impound ,2520 S CHRIS COLUMBUS BLV,Police Auto Impound ,,,1729,,A13,A13.2,B3,C39,,,,107762,Parking Lot,N,Lessee,POLICE,PPA,884138051,PHILA ELECTRIC CO,,C,Use agreement w/ Parking Auth,2016/05/16 00:00:00+00,Police,nf,N,A
-75.10906195,40.0015423,1768,1099 E TIOGA ST,Scanlon Recreation Center Handball Court,1099 E TIOGA ST,Scanlon Recreation Center,,,2645,,A11,A11.3,B2,C90,,,,4379,Handball Court,Y,Owned,Public use,PPR,786535700,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-74.97335083,40.08395227,1769,11099 KNIGHTS RD,Library Branch - Katherine Drexel,11099 KNIGHTS RD,Library Branch - Katherine Drexel,52017E,,98,,A8,,B1,C25,,1364097,,10564522,Library Branch,Y,Owned,LIBRARY,LIBRARY,786249300,CITY OF PHILA,0.91124898,C,,2012/05/15 00:00:00+00,Dept per MDO request,mw,N,A
-75.2654324,39.96737285,1770,7900 LANSDOWNE AVE,Cobbs Creek Golf Course Pro Shop And Grill Building,,Cobbs Creek Golf Course & Driving Range,,,1434,,A11,,B1,C10,,1529699,0133,4106,Concessions\Retail\Cafe,Y,Lessor,Lessee,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.24596599,39.94341266,1771,6100 BALTIMORE AVE,61st & Baltimore Ave Playground Play Equipment,6100 BALTIMORE AVE,61st & Baltimore Ave Playground,,,2133,,A11,A11.3,B2,C42,,,0101,4106,Playground Equipment,Y,Owned,Public use,PPR,783031400,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.14289269,39.94441077,1772,DELAWARE AVE AND SPRUCE ST,I-95 Park Utilities Bldg 1,,Foglietta Plaza,,,1419,,A11,,B1,C17,,,0160,4235,Garage\Maintenance Building,Y,Owned,PPR,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.12212885,40.01156069,1773,4000 WHITAKER AVE,Highway 5th District Salt Dome,4000 WHITAKER AVE,Highway 5th District Salt Dome,12408E,,857,,A15,,B4,C57,,1221380,,10436451,Salt Shed,Y,Owned,STREETS,STREETS,884460990,CITY OF PHILA,6.95443058,M,,2011/07/17 00:00:00+00,,,N,A
-75.12338969,40.04929886,1774,200-20 W 65TH AVE,Sturgis Playground Play Equipment,200-20 W 65TH AVE,Sturgis Playground,,,2694,,A11,A11.3,B2,C42,,,,4405,Playground Equipment,Y,Owned,Public use,PPR,785736300,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.10716224,39.98216098,1775,3000 EDGEMONT ST,Stokely Playground Building,3000 EDGEMONT ST,Stokely Playground,16570E,,886,,A11,A11.3,B1,C49,,1052732,,4403,Recreation Building,Y,Owned,PPR,PPR,786116400,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.10131513,39.98662222,1776,3267-81 ALMOND ST,Frank Glavin Playground Play Equipment,3267-81 ALMOND ST,Frank Glavin Playground,,,2263,,A11,A11.3,B2,C42,,,,10519872,Playground Equipment,Y,Owned,Public use,PPR,786011800,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.02073258,40.09145717,1777,9850 E ROOSEVELT BLVD,Hayes Playground Batting Cage,9850 E ROOSEVELT BLVD,Hayes Playground,,,2556,,A11,A11.3,B1,C49,,,,4213,Recreation Building,Y,Owned,PPR,PPR,786462380,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.07911288,39.98337523,1778,3701 N DELAWARE AVE,Fuel Site 019,3701 N DELAWARE AVE,Garage 332 & Fuel Site 019,25019E,,855,,A15,,B2,C82,,,,10433125,Fuel Pump,Y,Owned,FLEET,FLEET,884463035,CITY OF PHILA,,M,,2012/05/18 00:00:00+00,Dept per MDO request,mw,N,A
-75.23172242,39.91541635,1779,6801 GROVERS AVE,James Finnegan Playground Basketball Court 1,6801 GROVERS AVE,James Finnegan Playground,,,2373,,A11,A11.3,B2,C4,,,,4237,Basketball Court,Y,Owned,Public use,PPR,783185100,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.23265936,39.92757425,1780,2132 S 63RD ST,Parking Lot - 2126 S 63rd Street,2132 S 63RD ST,Parking Lot - 2126 S 63rd Street,20460E,,60,,A17,,B3,C39,,,,10350377,Parking Lot,Y,Owned,Public use,PPA,401168505,CITY OF PHILA,0.58595043,C,,2011/06/21 00:00:00+00,DPP Fixed Asset List,,N,A
-75.2239616,39.92343147,1781,2630-32 S ROBINSON ST,62nd To Robinson at Dicks,2630-32 S ROBINSON ST,62nd To Robinson at Dicks,16065E,,159,,A11,A11.2,B3,C31,,,,10540415,Breezeway\Island\Managed Open Space,Y,Owned,Public use,PPR,402096801,CITY OF PHILA,0.551602,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.22135167,39.95374925,1782,4936-58 SPRUCE ST,Barkan Park Playground Equipment,4936-58 SPRUCE ST,Ben Barkan Park,,,2059,,A11,A11.3,B2,C42,,,,1082615,Playground Equipment,Y,Owned,Public use,PPR,783499000,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.15699202,39.95661667,2161,"235 N 11TH ST
235 N 11TH ST",Police 6th District,227-37 N 11TH ST,Police 6th District,11006E,,316,,A13,A13.2,B1,C43,,1379664,,10111632,Police Station,Y,Owned,POLICE,DPP,781622900,CITY OF PHILA,0.23999999,C,,2012/06/06 00:00:00+00,Dept per MDO request. PICA 2007 sqft,mw,N,A
-75.14542066,39.9732271,1784,1400-52 N 5TH ST,Cruz Recreation Center,1400-52 N 5TH ST,Cruz Recreation Center,16198E,,908,,A11,A11.3,B3,C50,D18,,,4119,Recreation Center,Y,Owned,Public use,PPR,781479700,CITY OF PHILA,4.80987882,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.14193846,40.00418052,1785,3432 N 7TH ST,Franklinville Playground,3432 N 7TH ST,Franklinville Playground,16658E,,634,,A11,A11.3,B2,C42,,,,4179,Playground Equipment,Y,Owned,PPR,,431117810,CITY OF PHILA,0.85509639,C,,2012/08/27 00:00:00+00,"PCPC survey, PPR review, OPA",vm,N,A
-75.15558829,39.9392667,1786,723 CATHARINE ST,Palumbo Sr Park,723 CATHARINE ST,Palumbo Park,16477E,,2,,A11,A11.2,B3,C36,,,,1010109,Neighborhood Park,Y,Owned,Public use,PPR,781043600,CITY OF PHILA,0.20353899,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.15051524,40.01724268,1787,1421 W HUNTING PARK AVE,Carlisle & Hunting,1421 W HUNTING PARK AVE,Carlisle & Hunting,16344E,,810,,A11,A11.2,B3,C31,,,,10535988,Breezeway\Island\Managed Open Space,Y,Owned,Public use,PPR,132277605,CITY OF PHILA,0.14013899,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.14628666,39.95245269,1788,101-15 N 4TH ST,Girard Fountain,101-15 N 4TH ST,Girard Fountain,17237E,,473,,A11,,B4,C16,,,,10279513,Fountain,Y,Owned,Public use,FIRE,781459900,CITY OF PHILA,0,C,Not maintained by PPR,2012/09/04 00:00:00+00,"PCPC survey, PPR review, OPA",vm,N,A
-75.14187299,40.00416616,1789,3432 N 7TH ST,Franklinville Playground Play Equipment,3432 N 7TH ST,Franklinville Playground,,,2935,,A11,A11.3,B2,C42,,,,4179,Playground Equipment,Y,Owned,Public use,PPR,431117810,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.11661547,40.04230864,1790,6000 A ST,Olney Recreation Center Street Hockey Court,100 E GODFREY AVE,Olney Recreation Center,,,2562,,A11,A11.3,B2,C88,,,,4334,Street Hockey Court\Rink,Y,Owned,Public use,PPR,785242700,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.18354285,39.96653263,1791,640 WATER WORKS DR,Old Mill House,,East Fairmount Park,,,2874,,A11,,B1,C21,,,0258,4145,Historic House\Site,Y,Owned,PPR,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.18755458,39.98924419,1792,33RD & DIAMOND STS,Mander Playground Building,,Mander Playground,17622E,,1296,,A11,A11.3,B1,C49,,1222193,0199,4145,Recreation Building,Y,Owned,PPR,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.18143702,39.96623156,1793,2500 SPRING GARDEN ST,Social Consciousness,2500 SPRING GARDEN ST,Philadelphia Museum of Art,,,3323,,A11,,B4,C64,,,0216,4145,Statue\Monument,Y,Owned,Public use,PPR,782513700,CITY OF PHILA,24.93726,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.17035773,39.91993873,1794,2419-37 S BROAD ST,Library Branch - Fumo/Ritner Children's,2419-37 S BROAD ST,Library Branch - Fumo/Ritner Children's,52034E,,386,,A8,,B1,C25,,1420210,,10539363,Library Branch,N,Lessee,LIBRARY,Lessor,771023800,DEMEDICI CORPORATION II,0.201515,C,,2015/10/19 00:00:00+00,Library,nf,N,A
-75.16698856,39.98409921,1795,2000 W NORRIS ST,Supportive Housing - Woodstock Shelter,2000 W NORRIS ST,Supportive Housing - Woodstock Shelter,24002E,,575,,A7,,B1,C22,,,,10258277,Housing\Group Quarters,Y,Owned,OSH,US Facilities,886761305,CITY OF PHILA,0.93250685,C,,2013/09/17 00:00:00+00,Dept per MDO request,mw,N,A
-75.16694121,39.99401904,1796,2020-50 W LEHIGH AVE,Cecil B. Moore Recreation Center Baseball Field,2020-50 W LEHIGH AVE,Cecil B Moore Recreation Center,,,3043,,A11,A11.3,B3,C87,,,,4368,Baseball Field,Y,Owned,Public use,PPR,785314600,CITY OF PHILA,,C,,2013/11/12 00:00:00+00,PPR Data,mw,N,A
-75.16415306,39.95482256,1797,1425 ARCH ST,District Attorneys Office (D.A.),1419-27 ARCH ST,District Attorney's Office,,,3142,,A3,,B1,C34,D14,1409886,,10238853,Multi-Use\Office Building,N,Lessee,District Attorney,,883057103,WHY PARTNERS LP,0.5642562,M,"4th floor, 5457 sqft, Lease # 69-22",2015/10/14 00:00:00+00,DPP lease schedule,nf,N,A
-75.15856877,39.95738053,1798,VINE ST EXP,Vine Street Park,,Vine Street Park,,,2798,,A11,A11.2,B3,C30,,,,,Linear Park\Parkway,Y,Owned,Public use,PPR,,,12.05426406,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1594293,40.0492717,1799,1100 E CHELTEN AVE,Lonnie Young Recreation Center Pool,1100 E CHELTEN AVE,Lonnie Young Recreation Center,,,2428,,A11,A11.3,B4,C46,,,,4267,Pool,Y,Owned,PPR,PPR,785099650,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
